ID,group_id,level,name,type,quality,kind,hp,flags,res_path,cost,score,deck_limit,p1n,p1v,p2n,p2v,p3n,p3v
330281,33028,2,Stalagmite Gloves,equip,rarity,balance,0,1,stalagmite_gloves,3,420,2,thrash,2,mshield,1,,
330282,33028,3,Stalagmite Gloves,equip,rarity,balance,0,1,stalagmite_gloves,3,630,2,thrash,3,mshield,1,,
34028,34028,1,Stalagmite Gloves,equip,rarity,nature,0,1,stalagmite_gloves,3,210,2,thrash,2,thorns,1,,
340281,34028,2,Stalagmite Gloves,equip,rarity,nature,0,1,stalagmite_gloves,3,420,2,thrash,2,thorns,1,,
340282,34028,3,Stalagmite Gloves,equip,rarity,nature,0,1,stalagmite_gloves,3,630,2,thrash,3,thorns,1,,
35028,35028,1,Stalagmite Gloves,equip,rarity,chaos,0,1,stalagmite_gloves,3,210,2,thrash,2,disease,1,,
350281,35028,2,Stalagmite Gloves,equip,rarity,chaos,0,1,stalagmite_gloves,3,420,2,thrash,2,disease,1,,
350282,35028,3,Stalagmite Gloves,equip,rarity,chaos,0,1,stalagmite_gloves,3,630,2,thrash,3,disease,1,,
36028,36028,1,Stalagmite Gloves,equip,rarity,all,0,1,stalagmite_gloves,4,210,2,thrash,2,breaker,2,,
360281,36028,2,Stalagmite Gloves,equip,rarity,all,0,1,stalagmite_gloves,4,420,2,thrash,2,breaker,3,,
360282,36028,3,Stalagmite Gloves,equip,rarity,all,0,1,stalagmite_gloves,4,630,2,thrash,3,breaker,3,,
31029,31029,1,Excalibur,equip,epic,war,0,1,excalibur,3,280,2,melee,3,rally,2,,
310291,31029,2,Excalibur,equip,epic,war,0,1,excalibur,3,560,2,melee,4,rally,2,,
310292,31029,3,Excalibur,equip,epic,war,0,1,excalibur,3,840,2,melee,4,rally,3,,
32029,32029,1,Excalibur,equip,epic,fortune,0,1,excalibur,4,280,2,melee,3,rally,1,drain_crystal,2
320291,32029,2,Excalibur,equip,epic,fortune,0,1,excalibur,4,560,2,melee,4,rally,1,drain_crystal,2
320292,32029,3,Excalibur,equip,epic,fortune,0,1,excalibur,4,840,2,melee,4,rally,2,drain_crystal,2
33029,33029,1,Excalibur,equip,epic,balance,0,1,excalibur,4,280,2,melee,3,rally,1,mshield,2
330291,33029,2,Excalibur,equip,epic,balance,0,1,excalibur,4,560,2,melee,4,rally,1,mshield,2
330292,33029,3,Excalibur,equip,epic,balance,0,1,excalibur,4,840,2,melee,4,rally,2,mshield,2
34029,34029,1,Excalibur,equip,epic,nature,0,1,excalibur,3,280,2,melee,3,rally,1,thorns,1
340291,34029,2,Excalibur,equip,epic,nature,0,1,excalibur,3,560,2,melee,4,rally,1,thorns,1
340292,34029,3,Excalibur,equip,epic,nature,0,1,excalibur,3,840,2,melee,4,rally,2,thorns,1
35029,35029,1,Excalibur,equip,epic,chaos,0,1,excalibur,3,280,2,melee,3,rally,1,disease,1
350291,35029,2,Excalibur,equip,epic,chaos,0,1,excalibur,3,560,2,melee,4,rally,1,disease,1
350292,35029,3,Excalibur,equip,epic,chaos,0,1,excalibur,3,840,2,melee,4,rally,2,disease,1
36029,36029,1,Excalibur,equip,epic,all,0,1,excalibur,5,280,2,melee,3,rally,1,,
360291,36029,2,Excalibur,equip,epic,all,0,1,excalibur,5,560,2,melee,4,rally,1,,
360292,36029,3,Excalibur,equip,epic,all,0,1,excalibur,5,840,2,melee,4,rally,2,,
31030,31030,1,Molten Crossbow,equip,epic,war,0,1,molten_crossbow,3,280,2,ranged,3,rally,1,,
310301,31030,2,Molten Crossbow,equip,epic,war,0,1,molten_crossbow,3,560,2,ranged,3,cleave,0,rally,1
310302,31030,3,Molten Crossbow,equip,epic,war,0,1,molten_crossbow,3,840,2,ranged,4,cleave,0,rally,1
32030,32030,1,Molten Crossbow,equip,epic,fortune,0,1,molten_crossbow,2,280,2,ranged,3,drain_crystal,1,,
320301,32030,2,Molten Crossbow,equip,epic,fortune,0,1,molten_crossbow,2,560,2,ranged,3,cleave,0,drain_crystal,1
320302,32030,3,Molten Crossbow,equip,epic,fortune,0,1,molten_crossbow,2,840,2,ranged,4,cleave,0,drain_crystal,1
33030,33030,1,Molten Crossbow,equip,epic,balance,0,1,molten_crossbow,3,280,2,ranged,3,mshield,1,,
330301,33030,2,Molten Crossbow,equip,epic,balance,0,1,molten_crossbow,3,560,2,ranged,3,cleave,0,mshield,1
330302,33030,3,Molten Crossbow,equip,epic,balance,0,1,molten_crossbow,3,840,2,ranged,4,cleave,0,mshield,1
34030,34030,1,Molten Crossbow,equip,epic,nature,0,1,molten_crossbow,2,280,2,ranged,3,thorns,1,,
340301,34030,2,Molten Crossbow,equip,epic,nature,0,1,molten_crossbow,2,560,2,ranged,3,cleave,0,thorns,1
340302,34030,3,Molten Crossbow,equip,epic,nature,0,1,molten_crossbow,2,840,2,ranged,4,cleave,0,thorns,1
35030,35030,1,Molten Crossbow,equip,epic,chaos,0,1,molten_crossbow,3,280,2,ranged,3,disease,1,,
350301,35030,2,Molten Crossbow,equip,epic,chaos,0,1,molten_crossbow,3,560,2,ranged,3,cleave,0,disease,1
350302,35030,3,Molten Crossbow,equip,epic,chaos,0,1,molten_crossbow,3,840,2,ranged,4,cleave,0,disease,1
36030,36030,1,Molten Crossbow,equip,epic,all,0,1,molten_crossbow,4,280,2,ranged,3,,,,
360301,36030,2,Molten Crossbow,equip,epic,all,0,1,molten_crossbow,4,560,2,ranged,3,cleave,0,,
360302,36030,3,Molten Crossbow,equip,epic,all,0,1,molten_crossbow,4,840,2,ranged,4,cleave,0,,
31031,31031,1,Obsidian Spear,equip,epic,war,0,1,obsidian_spear,3,280,2,melee,3,reach,0,rally,1
310311,31031,2,Obsidian Spear,equip,epic,war,0,1,obsidian_spear,3,560,2,melee,3,reach,0,rally,1
310312,31031,3,Obsidian Spear,equip,epic,war,0,1,obsidian_spear,3,840,2,melee,4,reach,0,rally,1
32031,32031,1,Obsidian Spear,equip,epic,fortune,0,1,obsidian_spear,4,280,2,melee,3,reach,0,drain_crystal,2
320311,32031,2,Obsidian Spear,equip,epic,fortune,0,1,obsidian_spear,4,560,2,melee,3,reach,0,drain_crystal,2
320312,32031,3,Obsidian Spear,equip,epic,fortune,0,1,obsidian_spear,4,840,2,melee,4,reach,0,drain_crystal,2
33031,33031,1,Obsidian Spear,equip,epic,balance,0,1,obsidian_spear,4,280,2,melee,3,reach,0,mshield,2
330311,33031,2,Obsidian Spear,equip,epic,balance,0,1,obsidian_spear,4,560,2,melee,3,reach,0,mshield,2
330312,33031,3,Obsidian Spear,equip,epic,balance,0,1,obsidian_spear,4,840,2,melee,4,reach,0,mshield,2
34031,34031,1,Obsidian Spear,equip,epic,nature,0,1,obsidian_spear,3,280,2,melee,3,reach,0,thorns,1
340311,34031,2,Obsidian Spear,equip,epic,nature,0,1,obsidian_spear,3,560,2,melee,3,reach,0,thorns,1
340312,34031,3,Obsidian Spear,equip,epic,nature,0,1,obsidian_spear,3,840,2,melee,4,reach,0,thorns,1
35031,35031,1,Obsidian Spear,equip,epic,chaos,0,1,obsidian_spear,3,280,2,melee,3,reach,0,disease,1
350311,35031,2,Obsidian Spear,equip,epic,chaos,0,1,obsidian_spear,3,560,2,melee,3,reach,0,disease,1
350312,35031,3,Obsidian Spear,equip,epic,chaos,0,1,obsidian_spear,3,840,2,melee,4,reach,0,disease,1
36031,36031,1,Obsidian Spear,equip,epic,all,0,1,obsidian_spear,5,280,2,melee,3,reach,0,disease,1
360311,36031,2,Obsidian Spear,equip,epic,all,0,1,obsidian_spear,5,560,2,melee,3,reach,0,disease,2
360312,36031,3,Obsidian Spear,equip,epic,all,0,1,obsidian_spear,5,840,2,melee,4,reach,0,disease,2
40001,40001,1,Thareaing Knife,consume,normal,all,,1,throwing_knife,2,70,2,damage,1,,,,
40002,40002,1,Healing Vial,consume,normal,all,,1,healing_vial,3,70,2,heal,2,,,,
40003,40003,1,Potion,consume,normal,all,,1,potion,2,70,2,heal,1,,,,
40004,40004,1,Bomb,consume,rare,all,,1,bomb,3,140,2,damage,2,,,,
40005,40005,1,Boomerang,consume,rare,all,,1,boomerang,2,140,2,damage_all,1,,,,
40006,40006,1,Dragons Blood,consume,rare,all,,1,dragons_blood,4,140,2,heal,3,,,,
40007,40007,1,Soothing Music,consume,rare,all,,1,soothing_music,2,140,2,heal_all,1,,,,
40008,40008,1,Ceremonial Knife,consume,rarity,all,,1,ceremonial_knife,4,210,2,damage,4,,,,
40009,40009,1,Poison Dagger,consume,rarity,all,,1,poison_dagger,3,210,2,damage,3,disease,1,,
40010,40010,1,Brittle Ointment,consume,rarity,all,,1,brittle_ointment,4,210,2,destroy,0,,,,
40011,40011,1,Rejuvenating Sound,consume,rarity,all,,1,rejuvenating_sound,3,210,2,heal_all,2,,,,
40012,40012,1,Dragon'S Tear,consume,rarity,all,,1,dragons_tear,1,210,1,crystal,2,,,,
40013,40013,1,Wolf Bombs,consume,epic,all,,1,wolf_bombs,2,280,2,damage_all,1,breaker,3,,
40014,40014,1,Shuriken,consume,epic,all,,1,shuriken,2,280,2,silence,2,disease_all,3,,
40015,40015,1,Elixir,consume,rarity,all,,1,elixir_all,5,210,2,unsummon,0,,,,
119001,11900,1,Triglodite Brute,monster,normal,war,1,0,triglodite,2,40,2,melee,3,,,,
149018,14901,8,Gerbip king,monster,epic,nature,9,0,gerbip,5,640,2,melee,3,ranged,3,draft,3
21901,21901,1,Vibranium Armor,armor,epic,war,99,0,chain_mail,1,140,2,,,,,,
